model,target,split_strategy,split_folder,split,metric,value
GradientBoosting,EXPCATCHNUM_log,random,overfit,train,R²,0.09285802922991993
GradientBoosting,EXPCATCHNUM_log,random,overfit,train,RMSE,0.7967310390848874
GradientBoosting,EXPCATCHNUM_log,random,overfit,train,MAE,0.6253884169976474
GradientBoosting,EXPCATCHNUM_log,random,overfit,train,Explained Var,0.09290766493014657
GradientBoosting,EXPCATCHNUM_log,random,overfit,test,R²,-0.03928638061432865
GradientBoosting,EXPCATCHNUM_log,random,overfit,test,RMSE,0.7980103594944838
GradientBoosting,EXPCATCHNUM_log,random,overfit,test,MAE,0.6629156307049798
GradientBoosting,EXPCATCHNUM_log,random,overfit,test,Explained Var,-0.035997320338915895
