DECDEG_ENDLAT,DECDEG_ENDLON,BEGIN_GMT_TOWDATE,BOTSALIN,BOTTEMP,EXPCATCHNUM_log,EXPCATCHWT_log,SURFSALIN,SURFTEMP,curl_stress_curl,fsle_fsle_max,glorys_bottomT_surface,glorys_mlotst_surface,glorys_thetao_surface,glorys_thetao_surface_grad,glorys_so_surface
42.357,-66.66644,05/06/2025 12:38:48,,,0.3010299956639812,0.313234291694724,,,1.0325712044799813e-07,-0.18659411050654096,8.373071716754895,10.72452226150581,7.397921342715442,0.014350753335963385,32.391202647954024
42.357,-66.66644,05/06/2025 12:38:48,,,0.9542425094393249,0.9956351945975499,,,1.0325712044799813e-07,-0.18659411050654096,8.373071716754895,10.72452226150581,7.397921342715442,0.014350753335963385,32.391202647954024
42.411002,-66.830235,05/07/2025 14:20:47,,,1.5440680443502757,2.171931123355967,,,-3.8678128423432714e-07,-0.0836508069513847,8.351414702242955,10.528886273503304,7.511302361935839,0.00804077760541929,32.383800116948784
42.411002,-66.830235,05/07/2025 14:20:47,,,0.0,0.30319605742048883,,,-3.8678128423432714e-07,-0.0836508069513847,8.351414702242955,10.528886273503304,7.511302361935839,0.00804077760541929,32.383800116948784
42.411002,-66.830235,05/07/2025 14:20:47,,,0.9030899869919435,0.617000341120899,,,-3.8678128423432714e-07,-0.0836508069513847,8.351414702242955,10.528886273503304,7.511302361935839,0.00804077760541929,32.383800116948784
42.411002,-66.830235,05/07/2025 14:20:47,,,0.3010299956639812,-0.25884840114821495,,,-3.8678128423432714e-07,-0.0836508069513847,8.351414702242955,10.528886273503304,7.511302361935839,0.00804077760541929,32.383800116948784
42.411002,-66.830235,05/07/2025 14:20:47,,,0.8450980400142568,-1.6777807052660807,,,-3.8678128423432714e-07,-0.0836508069513847,8.351414702242955,10.528886273503304,7.511302361935839,0.00804077760541929,32.383800116948784
42.411002,-66.830235,05/07/2025 14:20:47,,,0.0,-0.6143937264016879,,,-3.8678128423432714e-07,-0.0836508069513847,8.351414702242955,10.528886273503304,7.511302361935839,0.00804077760541929,32.383800116948784
42.411002,-66.830235,05/07/2025 14:20:47,,,0.0,-1.7958800173440752,,,-3.8678128423432714e-07,-0.0836508069513847,8.351414702242955,10.528886273503304,7.511302361935839,0.00804077760541929,32.383800116948784
42.411002,-66.830235,05/07/2025 14:20:47,,,0.0,-2.3010299956639813,,,-3.8678128423432714e-07,-0.0836508069513847,8.351414702242955,10.528886273503304,7.511302361935839,0.00804077760541929,32.383800116948784
42.411002,-66.830235,05/07/2025 14:20:47,,,0.3010299956639812,-0.9829666607012196,,,-3.8678128423432714e-07,-0.0836508069513847,8.351414702242955,10.528886273503304,7.511302361935839,0.00804077760541929,32.383800116948784
42.411002,-66.830235,05/07/2025 14:20:47,,,0.3010299956639812,-0.37468754903832613,,,-3.8678128423432714e-07,-0.0836508069513847,8.351414702242955,10.528886273503304,7.511302361935839,0.00804077760541929,32.383800116948784
42.411002,-66.830235,05/07/2025 14:20:47,,,1.414973347970818,1.7707783961691477,,,-3.8678128423432714e-07,-0.0836508069513847,8.351414702242955,10.528886273503304,7.511302361935839,0.00804077760541929,32.383800116948784
42.411002,-66.830235,05/07/2025 14:20:47,,,2.0791812460476247,-0.707743928643524,,,-3.8678128423432714e-07,-0.0836508069513847,8.351414702242955,10.528886273503304,7.511302361935839,0.00804077760541929,32.383800116948784
