DECDEG_ENDLAT,DECDEG_ENDLON,BEGIN_GMT_TOWDATE,BOTSALIN,BOTTEMP,SURFSALIN,SURFTEMP,curl_stress_curl,fsle_fsle_max,glorys_bottomT,glorys_mlotst,glorys_so,glorys_thetao
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
38.416693,-73.845227,03/10/2025 02:53:55,,,,,-1.8720792703122332e-07,,6.51083002122309,11.880406221220815,33.03150774748865,6.498336775054642
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
37.944262,-74.094452,03/10/2025 22:26:14,,,,,-1.3081493963812572e-06,,7.671029394518275,12.739856532885572,32.83652767157069,5.901580931209043
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
38.29755,-73.653362,03/10/2025 00:36:15,,,,,-1.6406744928563378e-06,,7.825703034496427,14.262925997363343,32.973455628559336,6.308602346381703
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.844695,-74.145777,03/11/2025 01:29:04,,,,,-5.129446657225048e-07,,6.874576834636835,10.594953633713546,32.77277410119726,5.7953960139558935
37.773253,-74.137803,03/11/2025 02:51:40,,,,,-2.751891087699281e-07,,5.712944628114883,10.672692088613811,32.724457796297294,5.629466998742267
37.773253,-74.137803,03/11/2025 02:51:40,,,,,-2.751891087699281e-07,,5.712944628114883,10.672692088613811,32.724457796297294,5.629466998742267
37.773253,-74.137803,03/11/2025 02:51:40,,,,,-2.751891087699281e-07,,5.712944628114883,10.672692088613811,32.724457796297294,5.629466998742267
37.773253,-74.137803,03/11/2025 02:51:40,,,,,-2.751891087699281e-07,,5.712944628114883,10.672692088613811,32.724457796297294,5.629466998742267
