model,target,split_strategy,split_folder,split,metric,value
Ridge,EXPCATCHNUM_log,random_islands,random,train,R²,0.034489335838536195
Ridge,EXPCATCHNUM_log,random_islands,random,train,RMSE,0.800578771309455
Ridge,EXPCATCHNUM_log,random_islands,random,train,MAE,0.6404049542991996
Ridge,EXPCATCHNUM_log,random_islands,random,train,Explained Var,0.034489335838536195
Ridge,EXPCATCHNUM_log,random_islands,random,test,R²,-0.051826081927821566
Ridge,EXPCATCHNUM_log,random_islands,random,test,RMSE,0.8892188111689483
Ridge,EXPCATCHNUM_log,random_islands,random,test,MAE,0.6547196063055212
Ridge,EXPCATCHNUM_log,random_islands,random,test,Explained Var,0.062020059304867425
