model,target,split_strategy,split_folder,split,metric,value
HistGradientBoosting,SURFTEMP,random,overfit,train,R²,0.9953536080254124
HistGradientBoosting,SURFTEMP,random,overfit,train,RMSE,0.22151553447466127
HistGradientBoosting,SURFTEMP,random,overfit,train,MAE,0.07467919470343815
HistGradientBoosting,SURFTEMP,random,overfit,train,Explained Var,0.9953536080254124
HistGradientBoosting,SURFTEMP,random,overfit,test,R²,0.9962260345476893
HistGradientBoosting,SURFTEMP,random,overfit,test,RMSE,0.19475744701729356
HistGradientBoosting,SURFTEMP,random,overfit,test,MAE,0.08373257368327232
HistGradientBoosting,SURFTEMP,random,overfit,test,Explained Var,0.9962267522348186
