model,target,split_strategy,split_folder,split,metric,value
KNN,EXPCATCHNUM_log,random,overfit,train,R²,-0.07030052475156112
KNN,EXPCATCHNUM_log,random,overfit,train,RMSE,0.8654200954052665
KNN,EXPCATCHNUM_log,random,overfit,train,MAE,0.6667089964882301
KNN,EXPCATCHNUM_log,random,overfit,train,Explained Var,-0.0696147217989278
KNN,EXPCATCHNUM_log,random,overfit,test,R²,-0.2572183740181424
KNN,EXPCATCHNUM_log,random,overfit,test,RMSE,0.8777003488435603
KNN,EXPCATCHNUM_log,random,overfit,test,MAE,0.7036841875276156
KNN,EXPCATCHNUM_log,random,overfit,test,Explained Var,-0.2563265617443147
